,FLARE_TYPE,COINCIDENCE,SAVNCPP_1,SAVNCPP_2,SAVNCPP_3,SAVNCPP_4,SAVNCPP_5
1566,B,False,1091100000000.0,1222600000000.0,1012600000000.0,564190000000.0,1167600000000.0
1567,B,False,890930000000.0,1544000000000.0,1165600000000.0,1169700000000.0,1808300000000.0
1568,B,False,108090000000.0,254640000000.0,195820000000.0,393990000000.0,555760000000.0
1569,B,False,1990200000000.0,1727200000000.0,2438900000000.0,2150900000000.0,1838700000000.0
1570,B,False,2010100000000.0,2141300000000.0,1545800000000.0,2901200000000.0,2948900000000.0
1571,B,False,1939200000000.0,1154500000000.0,1026200000000.0,1298700000000.0,2510600000000.0
1572,B,False,395310000000.0,345700000000.0,685590000000.0,323380000000.0,617220000000.0
1573,B,False,55742000000.0,55350000000.0,320640000000.0,226380000000.0,139360000000.0
1574,B,False,7582800000000.0,7277200000000.0,6931900000000.0,6206500000000.0,6766800000000.0
1575,B,False,302590000000.0,180830000000.0,317990000000.0,299060000000.0,21591000000.0
1576,B,False,7190900000000.0,8169000000000.0,6689900000000.0,5936200000000.0,6044500000000.0
1577,B,False,2275400000000.0,2237400000000.0,2084100000000.0,2248600000000.0,2453900000000.0
1578,B,False,947640000000.0,546720000000.0,629350000000.0,1090500000000.0,882620000000.0
1579,B,False,1474000000000.0,627510000000.0,1240300000000.0,2207600000000.0,2887000000000.0
1580,B,False,848280000000.0,934430000000.0,1391600000000.0,1485300000000.0,1580700000000.0
1581,B,True,3259700000000.0,3087700000000.0,2981600000000.0,3163100000000.0,2982300000000.0
1582,B,False,3936400000000.0,5579600000000.0,5146500000000.0,4834600000000.0,4030200000000.0
1583,B,False,3296100000000.0,3211700000000.0,2667800000000.0,2976200000000.0,3671200000000.0
1584,B,False,2969000000000.0,3916600000000.0,3547700000000.0,3917100000000.0,2020100000000.0
1585,B,False,9249700000000.0,11330000000000.0,11169000000000.0,11002000000000.0,10311000000000.0
1586,B,False,1269000000000.0,897030000000.0,835800000000.0,1459200000000.0,1287000000000.0
1587,B,False,3024600000000.0,3043300000000.0,2539700000000.0,2495100000000.0,2639400000000.0
1588,B,False,1242900000000.0,1695800000000.0,1831900000000.0,2364000000000.0,2167600000000.0
1589,B,False,2798400000000.0,1772900000000.0,606250000000.0,2183000000000.0,2350300000000.0
1590,B,False,531750000000.0,888840000000.0,936640000000.0,643010000000.0,954100000000.0
1591,B,True,673230000000.0,1236900000000.0,1063400000000.0,1109600000000.0,1108300000000.0
1592,B,False,2311000000000.0,3000900000000.0,2258700000000.0,1882900000000.0,1809900000000.0
1593,B,False,1828800000000.0,1368700000000.0,1647300000000.0,1049500000000.0,401140000000.0
1594,B,False,2136400000000.0,2004700000000.0,1966100000000.0,2393300000000.0,1649400000000.0
1595,B,False,3167700000000.0,3139300000000.0,3337800000000.0,3861700000000.0,3577400000000.0
1596,B,False,1273600000000.0,1442600000000.0,1466800000000.0,1127100000000.0,857830000000.0
1597,B,False,1514200000000.0,1336600000000.0,845820000000.0,1366700000000.0,1818300000000.0
1598,B,False,5110100000000.0,5644800000000.0,5389600000000.0,4561400000000.0,5086600000000.0
1599,B,True,1126300000000.0,1215900000000.0,1396400000000.0,1600800000000.0,1828100000000.0
1600,B,False,5639700000000.0,5615600000000.0,4449200000000.0,4897400000000.0,3711900000000.0
1601,B,False,1782700000000.0,3443300000000.0,2473500000000.0,2333300000000.0,1640400000000.0
1602,B,False,2731900000000.0,2077900000000.0,2157000000000.0,2431400000000.0,2564300000000.0
1603,B,False,1006800000000.0,994040000000.0,1108700000000.0,945290000000.0,678280000000.0
1604,B,False,3987500000000.0,3495900000000.0,3626500000000.0,4195600000000.0,3942700000000.0
1605,B,False,400990000000.0,903730000000.0,1085700000000.0,268210000000.0,984740000000.0
1606,B,False,2821900000000.0,3137600000000.0,2602200000000.0,2858800000000.0,2885100000000.0
1607,B,False,7134100000000.0,7915900000000.0,7039300000000.0,6758000000000.0,8147500000000.0
1608,B,True,851920000000.0,931640000000.0,1196000000000.0,1148900000000.0,1198600000000.0
1609,B,True,277580000000.0,619900000000.0,689150000000.0,414470000000.0,604390000000.0
1610,B,False,3067100000000.0,2939900000000.0,2666100000000.0,2503000000000.0,2638100000000.0
1611,B,False,1923600000000.0,2467500000000.0,2521000000000.0,2474100000000.0,3408000000000.0
1612,B,False,272990000000.0,454850000000.0,681290000000.0,218350000000.0,127130000000.0
1613,B,False,504410000000.0,214380000000.0,1171600000000.0,641760000000.0,461620000000.0
1614,B,False,1784400000000.0,1703500000000.0,1605700000000.0,1508400000000.0,2750700000000.0
1615,B,False,2144900000000.0,2541500000000.0,1828300000000.0,2859600000000.0,2931000000000.0
1616,B,False,97969000000.0,224490000000.0,680480000000.0,659660000000.0,769950000000.0
1617,B,False,5906300000000.0,5567900000000.0,5081700000000.0,5512700000000.0,5205900000000.0
1618,B,False,1152200000000.0,995030000000.0,852310000000.0,1085700000000.0,802570000000.0
1619,B,False,1085500000000.0,1145100000000.0,979080000000.0,843510000000.0,936950000000.0
1620,B,False,1303300000000.0,776400000000.0,790020000000.0,1276600000000.0,1522500000000.0
1621,B,False,3265600000000.0,2854800000000.0,3563900000000.0,3587900000000.0,3363000000000.0
1622,B,False,2049700000000.0,1998200000000.0,1545100000000.0,2520200000000.0,2527600000000.0
1623,B,False,3924900000000.0,4408200000000.0,4770300000000.0,3759800000000.0,3357200000000.0
1624,B,True,377720000000.0,623700000000.0,710730000000.0,575280000000.0,618330000000.0
1625,B,False,2286700000000.0,1548800000000.0,1821700000000.0,2875900000000.0,3109200000000.0
1626,B,False,1222200000000.0,1496000000000.0,1719100000000.0,1615000000000.0,1793300000000.0
1627,B,False,3924700000000.0,4389500000000.0,3660800000000.0,3799500000000.0,2378500000000.0
1628,B,False,3053600000000.0,1536000000000.0,2261700000000.0,3079900000000.0,2897800000000.0
1629,B,True,1141800000000.0,1547800000000.0,1388000000000.0,1226500000000.0,1096600000000.0
1630,B,False,318500000000.0,370370000000.0,675230000000.0,1121700000000.0,1093600000000.0
1631,B,False,962180000000.0,1066900000000.0,856150000000.0,1120700000000.0,213850000000.0
1632,B,False,286720000000.0,315320000000.0,411440000000.0,384720000000.0,407710000000.0
1633,B,False,2141300000000.0,1545800000000.0,2901200000000.0,2948900000000.0,2376300000000.0
1634,B,False,1996400000000.0,1106200000000.0,1209600000000.0,1527200000000.0,1586300000000.0
1635,B,False,1250000000000.0,1388800000000.0,903360000000.0,1088900000000.0,714660000000.0
1636,B,False,1279200000000.0,1564600000000.0,596840000000.0,743410000000.0,1353500000000.0
1637,B,False,1058000000000.0,1260600000000.0,2478800000000.0,2778000000000.0,3881000000000.0
1638,B,False,10238000000000.0,9852200000000.0,10361000000000.0,11201000000000.0,9850700000000.0
1639,B,False,1068100000000.0,1016800000000.0,1200600000000.0,1368900000000.0,1128700000000.0
1640,B,False,366450000000.0,462150000000.0,388580000000.0,502880000000.0,201810000000.0
1641,B,False,3439900000000.0,1847000000000.0,2333400000000.0,2735400000000.0,3622300000000.0
1642,B,False,49164000000.0,132010000000.0,126190000000.0,63180000000.0,30427000000.0
1643,B,False,4483900000000.0,3077100000000.0,2129500000000.0,1812800000000.0,1839400000000.0
1644,B,False,3384200000000.0,2228400000000.0,2759400000000.0,3186800000000.0,2991000000000.0
1645,B,False,5040000000000.0,3663300000000.0,3219500000000.0,5048300000000.0,3711300000000.0
1646,B,False,498870000000.0,412080000000.0,687180000000.0,560620000000.0,712380000000.0
1647,B,False,1073900000000.0,1428400000000.0,1982600000000.0,1538900000000.0,950720000000.0
1648,B,False,2069100000000.0,2015100000000.0,1816100000000.0,1913200000000.0,1384900000000.0
1649,B,False,5917300000000.0,6586200000000.0,6885600000000.0,6237800000000.0,5734700000000.0
1650,B,False,60988000000.0,36153000000.0,356480000000.0,103660000000.0,150150000000.0
1651,B,True,1474900000000.0,1963500000000.0,4484200000000.0,992710000000.0,1359300000000.0
1652,B,False,277120000000.0,371220000000.0,407460000000.0,742090000000.0,700910000000.0
1653,B,False,1788000000000.0,2375400000000.0,1820400000000.0,1180700000000.0,1596400000000.0
1654,B,False,8142200000000.0,7206300000000.0,7629400000000.0,6693400000000.0,7813000000000.0
1655,B,False,4483800000000.0,4503300000000.0,4600600000000.0,4344200000000.0,4433600000000.0
1656,B,False,3097100000000.0,1992400000000.0,3045300000000.0,2515000000000.0,2234400000000.0
1657,B,False,709350000000.0,660400000000.0,787160000000.0,939070000000.0,351550000000.0
1658,B,False,1378100000000.0,1024700000000.0,1055200000000.0,467920000000.0,851240000000.0
1659,B,False,2535000000000.0,2502700000000.0,2235000000000.0,3260500000000.0,2944600000000.0
1660,B,False,2065700000000.0,1459200000000.0,1873500000000.0,2126100000000.0,1944800000000.0
1661,B,False,2717800000000.0,2223900000000.0,2323800000000.0,1884200000000.0,2034400000000.0
1662,B,False,1169100000000.0,745940000000.0,951280000000.0,772680000000.0,1284400000000.0
1663,B,False,2473500000000.0,2333300000000.0,1640400000000.0,2470800000000.0,3200700000000.0
1664,B,False,161010000000.0,302540000000.0,561270000000.0,33974000000.0,315930000000.0
1665,B,False,926790000000.0,1753800000000.0,1753600000000.0,1266200000000.0,1861400000000.0
1666,B,False,855410000000.0,740670000000.0,727900000000.0,1221800000000.0,731670000000.0
1667,B,False,3398800000000.0,5088300000000.0,5191800000000.0,3945200000000.0,3779000000000.0
1668,B,True,1343300000000.0,1869500000000.0,2332100000000.0,2324600000000.0,1987700000000.0
1669,B,True,1908800000000.0,2260100000000.0,1652000000000.0,2342400000000.0,1859200000000.0
1670,B,False,4816500000000.0,4419100000000.0,4537400000000.0,7250600000000.0,6501500000000.0
1671,B,False,341670000000.0,955940000000.0,909010000000.0,839930000000.0,658640000000.0
1672,B,False,7289800000000.0,7976600000000.0,8321100000000.0,7525300000000.0,7350500000000.0
1673,B,False,5575900000000.0,5253200000000.0,4085400000000.0,4243700000000.0,5292300000000.0
1674,B,False,3999000000000.0,4145100000000.0,3748500000000.0,2835300000000.0,3392800000000.0
1675,B,False,1764800000000.0,1386900000000.0,1581500000000.0,1951300000000.0,2052700000000.0
1676,B,False,3283000000000.0,3223900000000.0,2525400000000.0,2925600000000.0,3202400000000.0
1677,B,False,3527800000000.0,2983900000000.0,4540200000000.0,4729500000000.0,3972600000000.0
1678,B,True,1516400000000.0,1735500000000.0,1374300000000.0,1184500000000.0,1493000000000.0
1679,B,False,6485300000000.0,6619500000000.0,6008900000000.0,6424600000000.0,5639700000000.0
1680,B,False,8945700000000.0,8393900000000.0,7609000000000.0,7964700000000.0,9218600000000.0
1681,B,False,44677000000.0,178420000000.0,267940000000.0,14744000000.0,1346100000000.0
1682,B,False,704390000000.0,1216900000000.0,1187500000000.0,698240000000.0,305280000000.0
1683,B,False,3072400000000.0,4565100000000.0,4644200000000.0,3925500000000.0,4044700000000.0
1684,B,False,5382000000000.0,6171700000000.0,5403200000000.0,5044500000000.0,5395200000000.0
1685,B,False,746390000000.0,2158800000000.0,1853700000000.0,2473700000000.0,1919200000000.0
1686,B,False,974950000000.0,802920000000.0,1196300000000.0,677020000000.0,1690700000000.0
1687,B,False,811860000000.0,526500000000.0,894660000000.0,772390000000.0,1246500000000.0
1688,B,False,1238900000000.0,1033600000000.0,761640000000.0,507070000000.0,622920000000.0
1689,B,False,6410700000000.0,6862900000000.0,6863500000000.0,6133000000000.0,7536900000000.0
1690,B,False,479530000000.0,306070000000.0,467000000000.0,506920000000.0,341610000000.0
1691,B,False,2193700000000.0,2445800000000.0,2027200000000.0,2441100000000.0,1764500000000.0
1692,B,False,3304900000000.0,3020600000000.0,4505800000000.0,3658900000000.0,4823500000000.0
1693,B,False,2229000000000.0,2190700000000.0,1736500000000.0,1486100000000.0,1423400000000.0
1694,B,False,3125400000000.0,2078500000000.0,3000000000000.0,2481800000000.0,1385400000000.0
1695,B,False,289050000000.0,176570000000.0,96357000000.0,151030000000.0,284000000000.0
1696,B,False,2400300000000.0,1862500000000.0,1082600000000.0,1888600000000.0,1818900000000.0
1697,B,True,2068000000000.0,2602800000000.0,2412700000000.0,2535500000000.0,2494400000000.0
1698,B,False,778520000000.0,871940000000.0,715460000000.0,733070000000.0,829490000000.0
1699,B,False,1429000000000.0,1377600000000.0,1826500000000.0,1978000000000.0,2240100000000.0
1700,B,False,323990000000.0,431570000000.0,233740000000.0,307650000000.0,755410000000.0
1701,B,False,318650000000.0,332800000000.0,455180000000.0,753080000000.0,301490000000.0
1702,B,False,2121000000000.0,1715700000000.0,1788900000000.0,2195300000000.0,2761700000000.0
1703,B,False,438910000000.0,755800000000.0,450740000000.0,237540000000.0,620350000000.0
1704,B,False,3593900000000.0,3309900000000.0,3183600000000.0,2949700000000.0,3188400000000.0
1705,B,True,581560000000.0,481490000000.0,345130000000.0,540860000000.0,422270000000.0
1706,B,False,1061200000000.0,1030200000000.0,1239500000000.0,3102000000000.0,478690000000.0
1707,B,False,843890000000.0,1037400000000.0,1476900000000.0,922210000000.0,1950000000000.0
1708,B,False,1097100000000.0,1157000000000.0,1555100000000.0,1995900000000.0,2223200000000.0
1709,B,False,2342800000000.0,2373200000000.0,1897300000000.0,3113000000000.0,2999100000000.0
1710,B,False,345830000000.0,2814100000000.0,2851700000000.0,2438400000000.0,3072600000000.0
1711,B,False,1931800000000.0,2131700000000.0,1422000000000.0,2004600000000.0,1908800000000.0
1712,B,False,691640000000.0,520540000000.0,266510000000.0,506130000000.0,612120000000.0
1713,B,False,902430000000.0,1205400000000.0,726050000000.0,468590000000.0,681840000000.0
1714,B,False,1331600000000.0,1185800000000.0,1031700000000.0,922740000000.0,380500000000.0
1715,B,False,1292900000000.0,1995300000000.0,1560600000000.0,1603700000000.0,1171700000000.0
1716,B,False,1527400000000.0,730180000000.0,734900000000.0,1265000000000.0,308140000000.0
1717,B,False,739900000000.0,882010000000.0,1794000000000.0,958180000000.0,1725100000000.0
1718,B,False,575070000000.0,842240000000.0,910290000000.0,527420000000.0,470150000000.0
1719,B,False,1854300000000.0,2049300000000.0,2124900000000.0,2126000000000.0,2147500000000.0
1720,B,False,9734300000000.0,9179100000000.0,8759000000000.0,9205800000000.0,9478200000000.0
1721,B,False,600580000000.0,422260000000.0,1275900000000.0,1154700000000.0,520940000000.0
1722,B,False,480140000000.0,538250000000.0,637830000000.0,947490000000.0,832890000000.0
1723,B,False,790750000000.0,750920000000.0,1053200000000.0,778460000000.0,730890000000.0
1724,B,False,1748600000000.0,1828400000000.0,1843200000000.0,1788400000000.0,2268400000000.0
1725,B,False,1620100000000.0,1596600000000.0,1559100000000.0,1176900000000.0,1209300000000.0
1726,B,False,73949000000.0,344040000000.0,953480000000.0,362710000000.0,179630000000.0
1727,B,False,5764800000000.0,4595400000000.0,5522900000000.0,3760600000000.0,3947700000000.0
1728,B,False,2003700000000.0,2177400000000.0,2457700000000.0,2785700000000.0,2992800000000.0
1729,B,False,2161500000000.0,2277000000000.0,2313500000000.0,2449900000000.0,3075200000000.0
1730,B,False,1388000000000.0,1226500000000.0,1096600000000.0,1544400000000.0,1246100000000.0
1731,B,False,444860000000.0,298550000000.0,389130000000.0,355220000000.0,427930000000.0
1732,B,False,1931800000000.0,2229100000000.0,1454500000000.0,1603600000000.0,2585900000000.0
1733,B,False,2100900000000.0,2232500000000.0,1680500000000.0,2150500000000.0,1122000000000.0
1734,B,False,1760200000000.0,2856400000000.0,1479500000000.0,3243900000000.0,2699800000000.0
1735,B,False,503790000000.0,796990000000.0,546640000000.0,703930000000.0,331770000000.0
1736,B,False,1415200000000.0,1131000000000.0,1367300000000.0,2915800000000.0,2408800000000.0
1737,B,False,2169200000000.0,2811300000000.0,1493900000000.0,2308300000000.0,2005200000000.0
1738,B,False,921090000000.0,691760000000.0,385480000000.0,558100000000.0,556600000000.0
1739,B,False,4228600000000.0,4551900000000.0,3945700000000.0,4258500000000.0,3790200000000.0
1740,B,False,4194400000000.0,4846900000000.0,5556700000000.0,5677600000000.0,4939800000000.0
1741,B,False,5640000000000.0,6277800000000.0,5723700000000.0,5874500000000.0,3466700000000.0
1742,B,False,3566300000000.0,4656100000000.0,4536100000000.0,4257700000000.0,3330700000000.0
1743,B,False,7641600000000.0,7505100000000.0,7724200000000.0,6208900000000.0,5990500000000.0
1744,B,False,1317400000000.0,807240000000.0,1942800000000.0,1940000000000.0,1880800000000.0
1745,B,False,14530000000000.0,14950000000000.0,16075000000000.0,15247000000000.0,14008000000000.0
1746,B,False,3173400000000.0,3022000000000.0,3874100000000.0,3279900000000.0,3468900000000.0
1747,B,False,630480000000.0,49658000000.0,434220000000.0,348330000000.0,45138000000.0
1748,B,True,5343200000000.0,5353300000000.0,4300400000000.0,4939200000000.0,4134400000000.0
1749,B,False,5229600000000.0,5053500000000.0,4033800000000.0,4519000000000.0,3775200000000.0
1750,B,False,982990000000.0,1420800000000.0,970640000000.0,936380000000.0,926360000000.0
1751,B,False,431550000000.0,262440000000.0,433990000000.0,282840000000.0,162010000000.0
1752,B,False,1011100000000.0,968340000000.0,1095500000000.0,1854200000000.0,1692900000000.0
