,FLARE_TYPE,COINCIDENCE,MEANGBH_1,MEANGBH_2,MEANGBH_3,MEANGBH_4,MEANGBH_5,MEANGBH_6,MEANGBH_7,MEANGBH_8,MEANGBH_9,MEANGBH_10,MEANGBH_11,MEANGBH_12,MEANGBH_13,MEANGBH_14,MEANGBH_15,MEANGBH_16,MEANGBH_17,MEANGBH_18,MEANGBH_19,MEANGBH_20,MEANGBH_21,MEANGBH_22,MEANGBH_23,MEANGBH_24,MEANGBH_25,MEANGBH_26,MEANGBH_27,MEANGBH_28,MEANGBH_29,MEANGBH_30,MEANGBH_31,MEANGBH_32,MEANGBH_33,MEANGBH_34,MEANGBH_35,MEANGBH_36,MEANGBH_37,MEANGBH_38,MEANGBH_39,MEANGBH_40,MEANGBH_41,MEANGBH_42,MEANGBH_43,MEANGBH_44,MEANGBH_45,MEANGBH_46,MEANGBH_47,MEANGBH_48,MEANGBH_49,MEANGBH_50,MEANGBH_51,MEANGBH_52,MEANGBH_53,MEANGBH_54,MEANGBH_55,MEANGBH_56,MEANGBH_57,MEANGBH_58,MEANGBH_59,MEANGBH_60,MEANGBH_61,MEANGBH_62,MEANGBH_63,MEANGBH_64,MEANGBH_65,MEANGBH_66,MEANGBH_67,MEANGBH_68,MEANGBH_69,MEANGBH_70,MEANGBH_71,MEANGBH_72,MEANGBH_73,MEANGBH_74,MEANGBH_75,MEANGBH_76,MEANGBH_77,MEANGBH_78,MEANGBH_79,MEANGBH_80,MEANGBH_81,MEANGBH_82,MEANGBH_83,MEANGBH_84,MEANGBH_85,MEANGBH_86,MEANGBH_87,MEANGBH_88,MEANGBH_89,MEANGBH_90,MEANGBH_91,MEANGBH_92,MEANGBH_93,MEANGBH_94,MEANGBH_95,MEANGBH_96,MEANGBH_97,MEANGBH_98,MEANGBH_99,MEANGBH_100,MEANGBH_101,MEANGBH_102,MEANGBH_103,MEANGBH_104,MEANGBH_105,MEANGBH_106,MEANGBH_107,MEANGBH_108,MEANGBH_109,MEANGBH_110,MEANGBH_111,MEANGBH_112,MEANGBH_113,MEANGBH_114,MEANGBH_115,MEANGBH_116,MEANGBH_117,MEANGBH_118,MEANGBH_119,MEANGBH_120
1412,B,False,40.777,41.633,41.065,41.785,42.812,42.516,41.552,41.81,41.506,41.727,40.858,40.322,40.84,41.301,41.357,41.958,41.652,42.79,43.909,45.07,45.281,46.673,47.432,46.889,47.585,46.784,46.491,45.331,45.439,45.091,43.929,43.165,42.625,42.769,42.021,41.759,41.872,42.637,41.956,41.918,42.367,42.617,42.876,43.14,43.125,43.166,44.428,44.98,45.425,44.888,45.261,44.765,45.414,45.169,45.397,45.544,45.945,46.138,46.128,45.311,45.533,46.159,45.841,45.495,46.49,45.872,44.999,44.931,44.757,44.165,42.949,43.626,44.105,43.426,43.345,42.971,43.438,43.549,45.012,45.732,45.746,46.678,47.727,49.116,48.606,50.326,51.266,51.478,50.665,50.201,49.655,49.67,49.651,48.771,49.15,48.041,46.435,45.731,46.263,47.074,46.495,46.875,46.818,46.67,47.62,48.051,48.27,48.643,48.036,48.676,48.742,49.881,49.303,49.244,48.935,48.863,49.028,49.57,49.927,49.383
1413,B,False,47.112,47.158,46.658,46.844,46.56,46.128,46.156,45.948,45.371,45.933,45.663,46.394,46.65,47.131,47.451,46.307,46.366,45.924,45.921,46.523,46.296,46.161,44.509,44.944,44.131,43.456,43.412,44.125,44.159,44.533,43.961,44.332,45.093,44.436,44.181,45.036,44.878,45.517,45.748,45.382,45.242,45.15,45.41,45.129,45.529,45.699,45.371,45.305,44.777,45.725,46.054,46.786,46.49,46.319,47.07,46.193,46.13,46.254,46.031,45.258,46.275,45.647,45.725,45.634,46.482,45.223,45.903,45.889,45.603,44.064,44.609,44.682,44.84,44.416,43.394,44.444,44.192,43.311,43.484,43.648,43.035,42.981,41.853,41.158,41.674,40.818,40.897,40.624,41.601,41.602,40.974,40.975,40.515,40.141,39.636,39.377,39.054,39.893,39.393,39.191,39.224,38.732,39.532,39.921,39.84,38.628,38.812,38.561,38.905,38.474,39.392,39.36,39.323,38.596,38.335,39.142,38.731,39.641,38.844,38.359
1414,B,False,65.081,65.773,63.725,67.189,68.074,64.402,66.243,65.802,69.322,66.536,66.175,67.223,67.06,65.835,65.091,65.625,63.47,62.542,61.718,59.786,58.703,59.15,62.642,59.92,59.302,59.428,59.238,46.726,46.379,47.315,45.396,46.309,46.717,47.261,46.953,50.169,51.259,49.993,50.574,51.994,53.296,51.584,52.434,54.205,52.86,52.882,53.876,52.946,51.835,50.779,51.656,49.214,50.092,47.771,48.135,47.702,46.452,47.463,48.334,47.763,47.988,49.226,48.826,47.368,47.806,47.323,46.432,46.49,45.752,46.382,44.105,44.065,43.573,43.79,43.798,43.225,43.508,44.869,43.386,43.403,45.155,43.709,42.907,42.276,44.055,44.789,46.683,46.402,47.307,47.269,47.395,46.357,46.332,46.824,46.925,48.974,46.54,46.61,47.219,47.063,48.184,47.831,48.561,48.8,47.536,47.643,47.734,47.666,47.995,47.968,47.341,47.75,47.407,47.074,46.143,45.165,45.369,44.65,44.309,43.599
1415,B,True,43.875,43.903,42.906,43.701,43.73744444444444,43.77388888888889,43.81033333333333,43.84677777777778,43.88322222222222,43.91966666666667,43.95611111111111,43.99255555555556,44.029,43.732,43.435,43.48617647058824,43.53735294117647,43.58852941176471,43.63970588235294,43.69088235294118,43.74205882352941,43.79323529411765,43.84441176470588,43.89558823529412,43.94676470588235,43.99794117647059,44.04911764705882,44.10029411764706,44.15147058823529,44.20264705882353,44.25382352941176,44.305,44.79775,45.2905,45.78325,46.276,48.589,48.928,49.895,48.788,50.541,51.141,52.215,50.758,50.117,50.111,54.876,57.199,60.237,58.931,58.402,55.796,52.729,51.565,51.724,49.584,49.924,48.834,48.654,48.763,46.697,46.899,46.451,46.807,47.666,46.977,47.987,48.165,49.707499999999996,51.25,50.9785,50.707,51.015,51.201,52.34,52.94,52.461,51.979,51.658,52.22,53.708,54.564,53.827,53.17,50.859,49.474,51.63,52.332,47.058,47.01,47.149,46.465,45.561,46.843,46.717,48.336,48.193,47.576,46.634,44.973,43.382,44.403,44.639,44.383,43.469,41.079,42.265,42.786,42.416,42.063,41.665,41.812,41.32,40.437,40.58,40.757,40.524,39.593,41.329,39.736
1416,B,False,64.9,64.249,64.486,66.312,64.785,64.813,65.764,66.021,66.715,67.659,66.909,67.802,68.891,68.444,68.966,70.125,70.618,71.06,71.128,71.109,71.241,72.282,71.242,70.597,68.669,66.291,65.111,63.537,61.658,61.735,61.367,61.562,60.957,62.435,62.842,63.744,64.817,66.953,69.072,68.808,70.185,70.762,71.173,71.153,70.416,68.859,66.672,66.154,65.252,64.561,63.741,61.926,60.843,61.832,62.292,59.869,60.452,60.774,61.975,63.596,63.64,62.685,62.928,64.576,63.395,62.876,62.931,64.394,63.498,62.958,63.989,64.771,64.372,64.295,65.155,64.354,65.345,65.695,66.254,67.609,68.592,71.813,70.731,71.671,71.643,70.907,69.609,67.184,67.303,67.703,68.103,68.503,68.90299999999999,69.303,69.703,70.103,70.503,70.90299999999999,71.303,71.703,72.103,72.503,72.90299999999999,73.303,74.247,74.018,73.729,73.44,72.478,71.967,71.262,71.047,69.97,70.343,68.367,67.11,66.71,66.81,65.74,64.897
1417,B,False,42.226,42.339,41.413,41.016,40.565,40.128,40.797,40.912,40.518,40.869,40.427,40.566,40.098,40.295,39.958,40.092,39.595,39.758,39.29,38.961,39.283,39.123,39.024,39.705,39.457,39.36,39.588,39.648,39.534,39.952,39.835,40.197,40.269,40.729,40.805,41.079,41.189,41.156,40.908,41.524,41.177,40.307,39.884,39.199,38.976,38.803,38.573,38.902,38.794,38.924,38.753,39.359,39.196,39.881,40.504,40.709,40.753,40.791,40.751,40.505,41.248,41.007,41.264,41.312,40.583,40.841,40.369,40.672,40.423,40.55,41.165,40.406,40.465,40.657,41.322,41.283,41.681,41.49,41.671,41.35,41.763,42.272,42.592,43.014,43.29,43.592,43.915,43.888,44.657,44.964,44.387,44.205,44.268,44.186,43.837,42.844,42.406,41.693,41.489,41.304,41.161,40.86,40.675,40.6,40.914,41.244,41.6,42.018,42.303,42.973,43.659,44.494,45.157,45.527,45.912,45.669,45.52,44.868,45.101,44.781
1418,B,False,43.62,43.619,43.802,44.149,44.811,45.178,46.352,46.289,47.23,47.484,47.595,47.23,47.049,47.426,46.438,45.953,45.3,44.997,44.72,44.179,44.054,43.985,44.086,44.648,44.381,44.071,44.73,44.422,44.639,45.434,46.387,46.999,47.057,47.486,47.371,48.2,48.123,48.492,48.863,49.134,49.47,49.858,50.585,49.8,49.335,49.854,49.414,49.399,49.102,48.588,48.26,48.601,47.901,47.455,46.344,46.577,45.554,45.914,44.962,44.627,44.454,43.696,43.702,44.251,44.514,45.73,45.641,45.997,46.79,47.514,48.246,49.191,49.564,49.879,50.165,49.978,50.173,50.252,48.994,49.086,48.397,47.76,47.349,47.258,47.244,46.357,46.285,45.894,46.136,45.305,45.04,45.465,45.313,45.693,46.574,46.492,47.025,46.394,47.504,47.425,47.274,46.618,46.451,46.806,46.834,46.449,46.723,46.477,46.463,46.987,46.652,46.983,47.048,46.529,46.616,46.148,46.361,45.44,46.235,47.051
1419,B,True,28.646,29.667,29.033,29.174,29.516,28.476,28.466,28.318,29.554,28.579,28.792,29.219,28.948,28.828,32.076,28.655,29.384,28.79,27.968,29.536,31.192,29.291,29.349,30.213,30.009,30.105,29.453,29.83,30.043,29.768,29.154,29.4,30.036,29.309,29.465,30.134,30.772,30.71,32.23,32.119,32.081,31.468,31.794,32.508,31.257,31.02,31.134,30.519,30.51,29.94,29.19,29.162,28.511,28.303,28.765,28.581,29.335,28.771,28.666,28.326,29.127,29.429,29.674,29.668,29.29,29.184,28.965,29.085,28.289,28.962,29.454,28.736,29.445,29.402,30.381,29.558,29.862,30.165,30.01,30.229,30.846,30.476,29.828,29.814,29.68,29.999,29.982,29.793,29.782,29.343,29.487,29.828,29.125,29.717,29.349,29.31,29.117,28.734,28.545,28.552,28.207,28.484,28.175,28.099,28.235,28.444,28.39,28.469,28.521,29.359,29.134,28.623,29.602,29.778,29.075,29.115,28.727,28.622,28.981,28.275
1420,B,False,41.463,41.403,41.459,41.12,41.03,41.295,41.202,42.083,42.788,44.035,44.591,45.013,45.545,45.83,45.117,45.116,44.786,44.273,43.851,43.049,42.526,42.164,42.176,42.097,41.95,41.558,41.758,42.165,41.949,42.253,42.146,42.187,42.405,42.404,42.999,43.115,42.704,42.952,42.817,42.767,43.309,43.141,43.04,43.199,42.994,43.549,43.219,43.152,42.862,42.77,42.929,43.399,43.351,43.377,43.281,43.763,43.62,44.343,44.314,45.141,45.209,45.897,46.18,46.829,47.403,48.25,48.754,48.24,48.182,47.792,46.723,46.295,45.557,45.083,44.985,44.574,44.314,44.224,44.941,45.154,45.692,46.025,45.688,45.833,45.782,46.373,46.66,47.028,47.167,47.204,47.493,47.83,48.176,47.821,48.188,47.382,47.552,47.354,47.627,48.106,47.731,47.779,47.994,47.728,48.107,47.965,48.096,47.634,47.498,46.998,47.046,47.297,46.938,46.699,46.234,46.518,45.43,45.303,45.122,45.335
1421,B,False,58.818,59.348,59.358,57.209,60.117,68.03,68.064,71.318,70.067,69.463,70.238,69.913,66.789,62.077,59.287,59.889,56.108,58.849,55.855,57.924,55.721,58.068,55.008,53.148,54.603,57.342,60.729,61.449,58.422,58.907,55.573,58.098,63.791,63.606,55.45,58.124,62.556,63.469,61.438,59.019,59.235,62.881,60.711,58.116,58.128,61.862,63.172,60.752,62.867,68.186,69.181,62.17,63.568,67.085,65.447,58.959,62.11,60.777,63.954,64.078,63.783,66.476,70.329,71.203,73.293,73.889,73.673,72.811,77.5,73.667,71.988,72.199,72.064,71.707,74.11,73.704,70.463,71.147,72.766,73.07,76.989,76.867,77.202,78.089,79.648,77.994,76.64,85.973,80.391,77.42,79.597,81.485,79.07,76.259,79.058,78.318,81.001,79.198,77.495,76.528,74.419,77.116,75.341,78.627,78.594,78.915,82.142,80.803,82.081,81.065,80.03,78.07,79.254,77.647,74.656,75.385,77.563,78.904,79.859,78.243
1422,B,False,95.222,95.92,98.068,96.643,97.468,97.363,97.73,98.055,100.57,96.646,96.485,95.665,93.48,92.65,93.291,88.926,87.361,86.947,86.945,83.573,83.611,81.233,81.947,84.949,83.091,81.822,81.626,84.462,84.922,87.461,88.884,90.51,94.863,95.326,95.973,97.248,97.01,98.826,98.482,97.58,97.628,95.56,97.444,98.172,93.695,94.733,96.276,93.217,93.244,89.13,89.635,87.735,85.434,86.399,87.799,86.807,89.058,88.506,85.521,84.787,86.706,86.643,87.717,86.406,86.247,88.971,87.256,89.96,87.983,90.879,91.049,91.098,93.677,91.81,89.492,89.653,88.94,88.542,85.612,82.878,81.683,80.34,79.063,78.667,76.81,75.83,74.662,75.196,73.576,74.407,74.3,74.784,75.605,75.466,75.13,77.756,79.43,78.266,76.751,78.878,78.647,79.473,79.322,76.865,79.632,78.556,78.68,79.809,82.903,80.912,80.304,81.551,79.037,79.905,79.998,79.9,80.201,82.565,81.499,83.614
1423,B,False,33.918,33.84,33.671,33.847,33.428,33.201,33.515,33.142,32.993,32.979,32.743,32.531,32.78,32.202,32.209,32.396,32.611,32.912,33.466,34.027,33.939,33.811,33.776,33.872,33.844,33.571,33.639,33.205,32.571,32.366,32.472,32.512,32.357,31.834,32.072,32.446,32.42,31.803,31.963,32.256,32.532,32.948,32.384,32.648,32.513,32.408,32.462,32.447,32.257,31.985,32.33,32.274,32.388,32.538,32.545,32.944,32.914,32.946,33.074,32.948,33.521,33.635,34.055,34.36,34.503,34.581,34.589,34.141,34.127,33.353,32.733,32.894,32.57,32.525,32.564,32.419,33.118,33.376,33.682,34.117,34.283,34.589,34.946,35.221,35.338,35.692,35.322,35.399,34.879,34.666,34.521,34.263,33.771,33.653,33.151,33.219,33.424,33.229,33.199,33.452,33.021,33.173,33.231,33.299,33.398,33.229,33.01,33.364,33.339,33.766,33.722,34.169,33.963,34.314,34.308,34.417,34.672714285714285,34.928428571428576,35.18414285714286,35.43985714285714
1424,B,False,86.857,88.233,87.023,85.233,85.711,84.618,84.042,83.155,82.082,80.947,80.456,79.855,78.708,79.26,78.126,77.441,76.598,76.716,76.643,76.68,77.359,76.598,75.907,77.251,78.252,78.402,78.317,78.655,79.114,80.174,78.93,79.098,78.081,79.262,80.217,81.49,83.842,84.962,85.308,84.721,84.924,84.833,86.536,84.78,83.06,81.689,79.422,79.08,76.817,76.192,74.707,74.868,76.056,75.157,75.084,76.359,77.041,77.722,78.378,79.539,79.102,80.141,81.478,82.019,81.105,82.1,83.712,83.15,82.828,81.907,82.065,81.495,80.445,80.273,79.329,80.054,79.403,79.701,79.554,79.324,79.325,78.93,78.894,79.124,79.266,79.509,79.07,79.764,80.059,80.647,80.026,80.729,81.309,81.57,82.08,83.243,82.215,81.999,81.166,80.538,78.73,79.439,79.165,78.61,76.201,75.163,74.406,73.336,72.393,72.218,71.466,70.061,70.696,70.543,70.502,71.829,73.183,73.896,75.205,76.832
1425,B,False,54.325,54.729,55.211,54.823,55.203,54.663,55.343,54.653,54.604,55.173,54.848,55.191,54.728,54.075,53.993,53.529,53.768,53.751,53.312,52.978,53.381,52.541,52.103,51.196,51.023,50.799,50.816,51.165,51.391,51.033,51.122,51.722,52.665,53.074,53.75,53.865,54.902,55.101,55.715,56.186,57.261,57.119,56.968,57.828,57.735,57.318,56.333,55.652,55.348,55.685,55.28,55.039,54.87,54.641,54.411,54.425,54.217,54.258,54.507,54.702,54.526,54.517,54.531,54.387,54.376,54.728,54.598,54.969,55.352,55.252,55.212,55.705,55.242,55.269,55.506,55.67,55.021,54.85,55.403,55.477,55.988,56.126,56.705,57.183,57.376,57.999,58.054,58.973,59.768,60.464,60.772,61.153,60.654,60.254,60.965,59.984,59.412,58.903,57.98,57.899,58.062,57.685,56.941,56.908,56.604,57.054,56.768,56.985,57.276,58.242,58.748,59.487,60.731,61.039,60.78,61.504,61.63,61.531,61.404,61.334
1426,B,False,50.683,50.439,50.176,49.964,49.104,48.719,48.123,47.587,46.816,47.026,47.161,46.902,46.504,46.294,46.579,46.367,45.818,45.04,45.642,45.264,45.627,44.96,45.38,45.019,45.878,45.978,46.154,46.155,46.002,46.463,46.207,46.233,46.246,45.346,45.757,45.449,44.5,44.177,43.54,43.282,43.25,43.128,42.288,42.47,41.617,41.388,41.348,41.309,41.29,40.967,40.632,40.466,40.149,40.09,39.976,39.343,39.026,39.161,39.513,39.33,38.627,39.289,38.433,37.905,38.635,38.302,37.886,38.088,38.388,38.441,38.203,38.199,37.939,38.505,38.74,39.12,39.533,39.171,39.441,40.187,39.664,39.682,39.513,39.52,38.452,37.816,37.544,37.256,37.104,36.686,36.218,35.251,35.636,35.84,36.762,35.766,36.617,36.648,36.982,35.985,36.331,36.287,35.995,36.208,36.118,36.271,36.332,35.835,35.567,35.996,35.81,35.876,35.656,35.701,35.218,35.751,35.202,35.632,34.71,34.483
1427,B,False,68.492,67.534,66.085,66.587,64.917,66.031,65.011,66.158,64.475,63.051,62.477,58.922,59.602,59.034,57.612,57.059,55.283,58.294,58.627,57.948,61.672,62.532,63.949,61.693,62.896,64.524,62.57,67.765,68.301,66.708,68.933,70.813,67.214,66.471,66.516,68.846,66.842,64.034,62.485,62.632,63.486,67.782,65.189,64.032,67.044,66.983,65.502,69.513,66.822,69.626,66.691,65.444,65.191,66.582,63.357,62.527,60.949,61.684,62.334,62.598,62.405,60.576,60.516,58.751,58.016,57.391,57.765,58.032,56.958,57.085,57.036,56.89,58.924,59.551,61.383,66.019,63.53,64.634,64.048,66.641,64.946,66.531,67.677,63.017,66.615,67.301,68.738,71.201,69.384,69.379,72.422,65.752,69.3,69.305,72.552,70.761,69.124,74.082,71.05,71.886,72.318,72.445,74.238,70.845,68.804,71.742,71.238,71.587,69.181,74.289,70.986,72.784,72.385,70.751,69.437,69.916,68.625,69.412,66.071,69.391
1428,B,False,69.064,67.993,68.586,69.641,70.855,72.431,71.597,72.457,71.234,71.514,71.622,70.87,70.771,70.731,71.862,71.448,70.889,70.149,70.41,71.05,70.475,72.417,72.373,71.439,70.407,70.879,70.068,70.689,68.848,67.922,67.687,68.225,69.225,70.14,71.412,71.439,72.103,73.108,75.57,76.18,77.662,77.88,80.028,80.799,82.226,83.227,81.305,80.602,82.625,80.898,78.243,77.356,76.472,76.028,78.097,77.132,77.172,75.667,74.185,74.126,73.751,72.892,73.874,74.531,73.891,72.935,73.657,74.231,74.874,73.482,74.382,74.503,71.686,74.61,74.779,74.019,75.479,76.006,75.851,75.679,75.403,75.112,76.556,75.247,77.495,79.36,79.235,79.647,81.513,83.419,83.346,84.916,84.315,84.313,85.213,86.997,85.696,85.743,83.813,84.695,82.368,79.347,79.625,76.702,77.107,74.091,73.056,70.533,71.221,69.102,69.793,72.314,73.58,74.478,75.607,78.897,82.067,86.341,86.36,84.771
1429,B,False,71.591,73.335,72.83,75.15,75.069,76.334,77.274,78.459,78.435,79.649,80.128,79.772,79.499,80.459,81.009,80.504,80.568,80.278,80.357,80.244,81.188,81.081,80.873,80.996,79.906,80.561,79.863,81.324,81.484,80.664,81.311,81.3,81.227,81.452,79.989,79.881,79.377,78.501,78.208,78.981,78.3,77.703,76.685,75.115,75.135,75.191,74.669,74.683,75.76,78.075,78.743,82.208,84.076,86.095,86.643,86.955,87.474,86.857,88.233,87.023,85.233,85.711,84.618,84.042,83.155,82.082,80.947,80.456,79.855,78.708,79.26,78.126,77.441,76.598,76.716,76.643,76.68,77.359,76.598,75.907,77.251,78.252,78.402,78.317,78.655,79.114,80.174,78.93,79.098,78.081,79.262,80.217,81.49,83.842,84.962,85.308,84.721,84.924,84.833,86.536,84.78,83.06,81.689,79.422,79.08,76.817,76.192,74.707,74.868,76.056,75.157,75.084,76.359,77.041,77.722,78.378,79.539,79.102,80.141,81.478
1430,B,False,79.989,79.881,79.377,78.501,78.208,78.981,78.3,77.703,76.685,75.115,75.135,75.191,74.669,74.683,75.76,78.075,78.743,82.208,84.076,86.095,86.643,86.955,87.474,86.857,88.233,87.023,85.233,85.711,84.618,84.042,83.155,82.082,80.947,80.456,79.855,78.708,79.26,78.126,77.441,76.598,76.716,76.643,76.68,77.359,76.598,75.907,77.251,78.252,78.402,78.317,78.655,79.114,80.174,78.93,79.098,78.081,79.262,80.217,81.49,83.842,84.962,85.308,84.721,84.924,84.833,86.536,84.78,83.06,81.689,79.422,79.08,76.817,76.192,74.707,74.868,76.056,75.157,75.084,76.359,77.041,77.722,78.378,79.539,79.102,80.141,81.478,82.019,81.105,82.1,83.712,83.15,82.828,81.907,82.065,81.495,80.445,80.273,79.329,80.054,79.403,79.701,79.554,79.324,79.325,78.93,78.894,79.124,79.266,79.509,79.07,79.764,80.059,80.647,80.026,80.729,81.309,81.57,82.08,83.243,82.215
1431,B,False,56.723,56.285,57.07,57.636,57.774,59.17,60.113,59.797,60.352,60.738,60.039,62.333,63.052,62.38,63.604,65.782,66.535,69.082,68.864,68.305,69.561,69.181,68.444,70.025,70.346,71.013,70.328,69.259,69.245,68.637,66.093,68.294,68.787,68.555,67.516,66.384,64.729,64.596,64.677,65.198,63.518,63.089,62.336,62.35,62.152,61.314,61.507,60.963,60.734,62.398,62.76,65.339,67.559,68.239,71.509,74.098,74.883,78.263,79.941,78.992,80.612,79.795,80.125,80.013,77.787,75.055,73.358,71.437,69.52,68.153,68.576,66.946,65.492,64.525,63.839,64.926,65.376,64.533,67.132,67.291,68.246,68.825,69.033,68.372,69.343,68.144,68.309,68.084,69.047,69.305,67.961,69.504,68.197,68.675,69.748,70.132,70.821,70.824,71.228,70.368,70.237,72.169,73.476,76.664,78.022,81.078,81.712,82.18,82.024,81.463,80.666,78.923,75.977,75.462,72.379,71.917,70.075,70.663,70.152,70.713
1432,B,False,60.277,60.806,67.065,63.377,65.558,61.15,61.515,61.11,64.389,64.722,66.456,69.23,68.652,66.729,71.268,68.898,72.746,71.103,76.027,71.902,73.734,74.886,72.863,71.661,71.051,71.487,71.129,70.895,65.75,65.081,65.773,63.725,67.189,68.074,64.402,66.243,65.802,69.322,66.536,66.175,67.223,67.06,65.835,65.091,65.625,63.47,62.542,61.718,59.786,58.703,59.15,62.642,59.92,59.302,59.428,59.238,46.726,46.379,47.315,45.396,46.309,46.717,47.261,46.953,50.169,51.259,49.993,50.574,51.994,53.296,51.584,52.434,54.205,52.86,52.882,53.876,52.946,51.835,50.779,51.656,49.214,50.092,47.771,48.135,47.702,46.452,47.463,48.334,47.763,47.988,49.226,48.826,47.368,47.806,47.323,46.432,46.49,45.752,46.382,44.105,44.065,43.573,43.79,43.798,43.225,43.508,44.869,43.386,43.403,45.155,43.709,42.907,42.276,44.055,44.789,46.683,46.402,47.307,47.269,47.395
1433,B,False,28.235,28.444,28.39,28.469,28.521,29.359,29.134,28.623,29.602,29.778,29.075,29.115,28.727,28.622,28.981,28.275,28.36,28.615,28.529,28.224,28.841,28.816,28.09,28.222,28.16,28.105,27.868,27.755,28.966,28.54,28.292,29.247,29.151,29.48,29.683,29.703,29.442,30.335,30.317,31.048,31.069,30.69,30.694,31.334,31.414,32.238,32.593,32.729,33.229,32.918,32.628,32.875,33.018,33.427,33.425,33.378,33.845,34.146,33.629,32.92,33.091,32.742,32.801,33.103,32.259,31.809,31.201,31.633,31.539,31.408,31.675,31.697,32.279,32.601,32.711,32.843,33.385,33.714,33.753,33.661,34.726,35.111,35.405,35.568,35.413,36.04,35.362,35.376,35.814,35.5,36.409,36.728,36.812,36.323,36.442,36.696,37.193,36.648,37.057,38.036,37.641,37.12,37.672,37.668,37.392,37.357,37.462,36.966,36.701,37.299,37.369,37.087,37.506,38.542,38.501,38.805,38.914,39.438,40.426,40.073
1434,B,False,32.373,31.826,31.734,31.35,31.496,30.985,31.146,31.169,30.988,30.738,30.971,30.789,31.012,31.099,31.258,31.726,31.622,31.796,32.444,32.873,33.19,33.324,34.073,34.663,35.207,35.575,35.786,36.129,36.06,35.615,36.181,35.988,35.385,35.405,34.98,34.428,33.724,33.816,33.624,34.087,34.21,34.684,35.827,36.64,37.949,38.44,38.392,38.4,38.315,38.125,37.195,36.981,36.964,36.634,36.561,35.544,35.499,35.427,35.355,35.065,35.025,35.363,35.602,35.52,34.909,34.934,35.457,35.366,35.304,35.563,35.967,35.698,35.492,36.158,36.221,35.955,36.358,36.726,37.128,36.741,37.237,37.65,38.148,38.269,38.82,39.21,39.354,39.824,40.232,40.21,40.779,41.645,42.409,43.225,44.109,44.058,44.069,43.376,42.236,41.131,40.247,39.795,39.537,39.29,39.973,39.977,40.929,41.551,42.923,43.845,43.862,44.194,44.775,45.269,45.955,46.357,46.511,46.162,47.0,46.551
1435,B,False,43.517,43.573,44.508,45.163,45.299,46.074,46.269,47.132,47.999,48.008,48.973,47.943,48.269,47.056,47.672,47.403,46.012,44.917,44.597,44.091,43.639,43.58,44.009,43.529,43.491,43.306,43.688,42.77,42.626,43.083,43.757,44.033,44.108,45.175,45.732,46.181,46.26,47.087,47.584,48.143,48.027,49.088,48.576,47.929,48.411,49.487,49.181,49.693,49.581,49.341,49.325,48.339,48.564,48.026,47.557,47.368,46.855,46.183,46.031,46.064,45.05,44.424,43.919,42.769,43.111,43.268,43.652,43.781,44.338,45.405,45.814,47.264,48.193,49.255,50.018,49.826,50.291,50.746,50.825,50.553,49.918,50.283,50.233,50.256,49.269,48.231,48.607,47.826,47.242,47.536,48.782,48.205,47.747,47.32,47.57,47.208,47.564,47.128,46.863,46.872,47.655,47.969,47.639,47.674,48.29,48.665,49.168,48.588,48.505,48.344,49.38,49.095,48.44,48.05,48.03,47.943,47.821,47.621,48.229,48.789
1436,B,False,46.837,46.501,46.376,45.442,46.342,46.073,46.861,45.933,44.882,44.053,43.817,42.67,42.709,41.239,42.29,43.633,41.83,41.614,41.352,41.67,41.36,41.675,42.132,42.095,41.408,41.911,40.807,40.718,39.792,40.175,40.799,38.808,39.311,39.115,39.488,39.71,38.755,39.491,38.314,37.906,37.765,37.024,36.932,36.245,36.536,37.433,38.21,37.175,36.614,37.026,37.178,37.764,38.285,38.051,38.122,38.019,38.468,38.135,38.322,38.112,38.143,37.286,36.36,36.081,35.85,34.566,34.653,34.672,33.689,32.803,33.347,33.02,33.561,33.129,32.944,32.447,32.432,33.151,33.12,32.4,32.45,32.634,32.566,33.043,32.659,32.979,33.412,33.116,34.641,34.021,34.248,34.528,34.305,33.368,34.176,33.104,34.033,34.452,35.049,35.023,34.41,33.874,34.551,35.101,35.246,35.739,35.263,34.941,33.431,33.074,33.228,32.493,34.185,34.216,33.318,33.047,33.169,33.254,32.997,33.915
1437,B,False,63.237,63.968,63.43,62.041,61.881,61.369,60.125,58.623,58.385,58.123,57.198,56.36,55.461,54.531,53.592,54.957,54.23,53.709,53.878,53.038,53.113,52.792,53.658,54.615,55.039,55.436,54.977,55.022,55.539,56.376,55.812,55.931,55.826,55.509,55.187,54.918,54.402,53.667,53.11,52.523,52.142,52.299,52.594,52.393,51.272,50.272,50.962,51.212,51.064,50.365,50.331,50.401,50.475,50.48,49.637,50.014,49.393,48.997,49.353,49.659,49.76,49.473,49.276,49.549,49.547,49.105,49.651,49.391,48.98,48.196,48.592,48.233,46.962,45.491,45.475,45.404,44.205,43.764,43.673,43.111,42.971,43.162,42.193,42.417,42.832,43.213,42.895,42.889,43.272,43.586,44.215,44.355,43.718,44.497,44.939,45.272,45.238,44.798,45.481,46.135,45.459,45.41,45.392,44.384,44.426,44.566,45.14,45.081,45.056,45.033,45.524,44.724,44.32,44.941,44.648,44.138,44.647,44.602,43.275,42.636
